Shape_circ, Shape_eccent, Shape_e1, Shape_e2, Shape_corn
7.444688568078082547e+00,3.024315767190691062e+00,9.728584335914044345e+01,2.942231099954922229e+02,2.700000000000000000e+01
7.444688568078082547e+00,3.024315767190695503e+00,2.942231099954923366e+02,9.728584335914032977e+01,2.700000000000000000e+01
7.444688568078082547e+00,3.024315767190698168e+00,9.728584335914021608e+01,2.942231099954922229e+02,2.700000000000000000e+01
7.444688568078082547e+00,3.024315767190694171e+00,2.942231099954923366e+02,9.728584335914038661e+01,2.700000000000000000e+01
8.757583829158676281e+00,2.157431857914076989e+00,2.032562696458196285e+02,4.385115514546652662e+02,2.500000000000000000e+01
8.757583829158676281e+00,2.157431857914076989e+00,4.385115514546657209e+02,2.032562696458198275e+02,2.500000000000000000e+01
8.757583829158676281e+00,2.157431857914076545e+00,2.032562696458196569e+02,4.385115514546652093e+02,2.500000000000000000e+01
8.757583829158676281e+00,2.157431857914077877e+00,4.385115514546650957e+02,2.032562696458194864e+02,2.500000000000000000e+01
6.608168756341689765e+00,1.670717720363623204e+00,9.933216335972880984e+01,1.659560055271531382e+02,2.500000000000000000e+01
6.608168756341689765e+00,1.670717720363623870e+00,1.659560055271531951e+02,9.933216335972880984e+01,2.500000000000000000e+01
6.608168756341689765e+00,1.670717720363623870e+00,9.933216335972875299e+01,1.659560055271531098e+02,2.500000000000000000e+01
6.608168756341689765e+00,1.670717720363622982e+00,1.659560055271530814e+02,9.933216335972879563e+01,2.500000000000000000e+01
7.435079299551683008e+00,2.762857433038479193e+00,1.131676426406934297e+02,3.126660626492821962e+02,2.100000000000000000e+01
7.435079299551683008e+00,2.762857433038479638e+00,3.126660626492822530e+02,1.131676426406934297e+02,2.100000000000000000e+01
7.435079299551683008e+00,2.762857433038481414e+00,1.131676426406934013e+02,3.126660626492823667e+02,2.100000000000000000e+01
7.435079299551683008e+00,2.762857433038480082e+00,3.126660626492824804e+02,1.131676426406935008e+02,2.100000000000000000e+01
9.040769531705086237e+00,3.054091374061582265e+00,4.477432068033378982e+02,1.466043912785399357e+02,2.000000000000000000e+01
9.040769531705086237e+00,3.054091374061580044e+00,1.466043912785401062e+02,4.477432068033380688e+02,2.000000000000000000e+01
9.040769531705086237e+00,3.054091374061576492e+00,4.477432068033382393e+02,1.466043912785403336e+02,2.000000000000000000e+01
9.040769531705086237e+00,3.054091374061576047e+00,1.466043912785403336e+02,4.477432068033381256e+02,2.000000000000000000e+01
8.245637164300964272e+00,2.251550982422191094e+00,1.413204221139571644e+02,3.181901352469989774e+02,2.600000000000000000e+01
8.245637164300964272e+00,2.251550982422194647e+00,3.181901352469991480e+02,1.413204221139570222e+02,2.600000000000000000e+01
8.245637164300964272e+00,2.251550982422191982e+00,1.413204221139570507e+02,3.181901352469988637e+02,2.600000000000000000e+01
8.245637164300964272e+00,2.251550982422194647e+00,3.181901352469990911e+02,1.413204221139569938e+02,2.600000000000000000e+01
7.641139460315701903e+00,2.577321052963349679e+00,3.996706610269450266e+02,1.550721283122302907e+02,1.700000000000000000e+01
7.641139460315701903e+00,2.577321052963347459e+00,1.550721283122304328e+02,3.996706610269450266e+02,1.700000000000000000e+01
7.641139460315701903e+00,2.577321052963349679e+00,3.996706610269449129e+02,1.550721283122302339e+02,1.700000000000000000e+01
7.641139460315701903e+00,2.577321052963349235e+00,1.550721283122302907e+02,3.996706610269450266e+02,1.700000000000000000e+01
7.764747524671593126e+00,2.661228035437755324e+00,1.063869329048377494e+02,2.831198884505896558e+02,2.500000000000000000e+01
7.764747524671593126e+00,2.661228035437757988e+00,2.831198884505896558e+02,1.063869329048376358e+02,2.500000000000000000e+01
7.764747524671593126e+00,2.661228035437753547e+00,1.063869329048378347e+02,2.831198884505897126e+02,2.500000000000000000e+01
7.764747524671593126e+00,2.661228035437757988e+00,2.831198884505898832e+02,1.063869329048377352e+02,2.500000000000000000e+01
6.787104618193747996e+00,4.164106439848670682e+00,6.730813123714563062e+01,2.802782227387775720e+02,2.300000000000000000e+01
6.787104618193747996e+00,4.164106439848667129e+00,2.802782227387775720e+02,6.730813123714568746e+01,2.300000000000000000e+01
6.787104618193747996e+00,4.164106439848677788e+00,6.730813123714548851e+01,2.802782227387774583e+02,2.300000000000000000e+01
6.787104618193747996e+00,4.164106439848668906e+00,2.802782227387774583e+02,6.730813123714563062e+01,2.300000000000000000e+01
8.841077545688344586e+00,3.132853786357748582e+00,1.410990557956421867e+02,4.420427112008808308e+02,3.100000000000000000e+01
8.841077545688344586e+00,3.132853786357747694e+00,4.420427112008811719e+02,1.410990557956423288e+02,3.100000000000000000e+01
8.841077545688344586e+00,3.132853786357750359e+00,1.410990557956420730e+02,4.420427112008807171e+02,3.100000000000000000e+01
8.841077545688344586e+00,3.132853786357750359e+00,4.420427112008809445e+02,1.410990557956421299e+02,3.100000000000000000e+01
7.073610441509595503e+00,4.188808021551313487e+00,8.066605934731006755e+01,3.378946364609467423e+02,3.500000000000000000e+01
7.073610441509595503e+00,4.188808021551300165e+00,3.378946364609465718e+02,8.066605934731029492e+01,3.500000000000000000e+01
7.073610441509595503e+00,4.188808021551303717e+00,8.066605934731023808e+01,3.378946364609466286e+02,3.500000000000000000e+01
7.073610441509595503e+00,4.188808021551303717e+00,3.378946364609465718e+02,8.066605934731022387e+01,3.500000000000000000e+01
6.426990813526366253e+00,4.234897391820933166e+00,5.977300218704439771e+01,2.531325310632212791e+02,1.900000000000000000e+01
6.426990813526366253e+00,4.234897391820931389e+00,2.531325310632212506e+02,5.977300218704442614e+01,1.900000000000000000e+01
6.426990813526366253e+00,4.234897391820934942e+00,5.977300218704436929e+01,2.531325310632212506e+02,1.900000000000000000e+01
6.426990813526366253e+00,4.234897391820929613e+00,2.531325310632212222e+02,5.977300218704444035e+01,1.900000000000000000e+01
6.596553562361451739e+00,3.070308287415438375e+00,2.726471592336882850e+02,8.880123222518496107e+01,2.300000000000000000e+01
6.596553562361451739e+00,3.070308287415442372e+00,8.880123222518481896e+01,2.726471592336881713e+02,2.300000000000000000e+01
6.596553562361451739e+00,3.070308287415439708e+00,2.726471592336881145e+02,8.880123222518487580e+01,2.300000000000000000e+01
6.596553562361451739e+00,3.070308287415437043e+00,8.880123222518496107e+01,2.726471592336881713e+02,2.300000000000000000e+01
6.352102820966568864e+00,3.981973882557510169e+00,7.881350371227321716e+01,3.138333133751213495e+02,1.900000000000000000e+01
6.352102820966568864e+00,3.981973882557509281e+00,3.138333133751213495e+02,7.881350371227324558e+01,1.900000000000000000e+01
6.352102820966568864e+00,3.981973882557509281e+00,7.881350371227324558e+01,3.138333133751214064e+02,1.900000000000000000e+01
6.352102820966568864e+00,3.981973882557508393e+00,3.138333133751219179e+02,7.881350371227340190e+01,1.900000000000000000e+01
6.277077425257486354e+00,4.257075370851763019e+00,6.890114934799223079e+01,2.933173859127167589e+02,2.200000000000000000e+01
6.277077425257486354e+00,4.257075370851766571e+00,2.933173859127168726e+02,6.890114934799220237e+01,2.200000000000000000e+01
6.277077425257486354e+00,4.257075370851757690e+00,6.890114934799231605e+01,2.933173859127167589e+02,2.200000000000000000e+01
6.277077425257486354e+00,4.257075370851762131e+00,2.933173859127167589e+02,6.890114934799224500e+01,2.200000000000000000e+01
6.806730801708634537e+00,3.208178096340409624e+00,9.522986558961474657e+01,3.055143689020433158e+02,2.500000000000000000e+01
6.806730801708634537e+00,3.208178096340401630e+00,3.055143689020432021e+02,9.522986558961494552e+01,2.500000000000000000e+01
6.806730801708634537e+00,3.208178096340406960e+00,9.522986558961483183e+01,3.055143689020433158e+02,2.500000000000000000e+01
6.806730801708634537e+00,3.208178096340403407e+00,3.055143689020433158e+02,9.522986558961493131e+01,2.500000000000000000e+01
6.609650835778246858e+00,4.879455059750313239e+00,6.697988201195988722e+01,3.268253241847366439e+02,2.500000000000000000e+01
6.609650835778246858e+00,4.879455059750316792e+00,3.268253241847367008e+02,6.697988201195984459e+01,2.500000000000000000e+01
6.609650835778246858e+00,4.879455059750321233e+00,6.697988201195974511e+01,3.268253241847364734e+02,2.500000000000000000e+01
6.609650835778246858e+00,4.879455059750322121e+00,3.268253241847364166e+02,6.697988201195971669e+01,2.500000000000000000e+01
6.773568407030198024e+00,2.792034480909063809e+00,9.600158467282547292e+01,2.680397346284398168e+02,1.600000000000000000e+01
6.773568407030198024e+00,2.792034480909069138e+00,2.680397346284395894e+02,9.600158467282521713e+01,1.600000000000000000e+01
6.773568407030198024e+00,2.792034480909067362e+00,9.600158467282534502e+01,2.680397346284397599e+02,1.600000000000000000e+01
6.773568407030198024e+00,2.792034480909062477e+00,2.680397346284398168e+02,9.600158467282552976e+01,1.600000000000000000e+01
6.983675148936122845e+00,4.488581656733379610e+00,9.635391830723028761e+01,4.324924302682204598e+02,2.200000000000000000e+01
6.983675148936122845e+00,4.488581656733381386e+00,4.324924302682204598e+02,9.635391830723024498e+01,2.200000000000000000e+01
6.983675148936122845e+00,4.488581656733382275e+00,9.635391830723017392e+01,4.324924302682201755e+02,2.200000000000000000e+01
6.983675148936122845e+00,4.488581656733384939e+00,4.324924302682203461e+02,9.635391830723015971e+01,2.200000000000000000e+01
7.449004919111456680e+00,2.457848291595071899e+00,1.096143665249931587e+02,2.694154834977304631e+02,3.000000000000000000e+01
7.449004919111456680e+00,2.457848291595070123e+00,2.694154834977305768e+02,1.096143665249932724e+02,3.000000000000000000e+01
7.449004919111456680e+00,2.457848291595071899e+00,1.096143665249931871e+02,2.694154834977305200e+02,3.000000000000000000e+01
7.449004919111456680e+00,2.457848291595070123e+00,2.694154834977306905e+02,1.096143665249933292e+02,3.000000000000000000e+01
6.595870084627211583e+00,3.193593157544847294e+00,8.134376106420037900e+01,2.597788787435932818e+02,2.100000000000000000e+01
6.595870084627211583e+00,3.193593157544845074e+00,2.597788787435931681e+02,8.134376106420039321e+01,2.100000000000000000e+01
6.595870084627211583e+00,3.193593157544847294e+00,8.134376106420035057e+01,2.597788787435932250e+02,2.100000000000000000e+01
6.595870084627211583e+00,3.193593157544846406e+00,2.597788787435932250e+02,8.134376106420037900e+01,2.100000000000000000e+01
6.239943718399554307e+00,2.257498196588151096e+00,1.055047985039954028e+02,2.381768923541658864e+02,2.500000000000000000e+01
6.239943718399554307e+00,2.257498196588148875e+00,2.381768923541658296e+02,1.055047985039954739e+02,2.500000000000000000e+01
6.239943718399554307e+00,2.257498196588150652e+00,1.055047985039954455e+02,2.381768923541659433e+02,2.500000000000000000e+01
6.239943718399554307e+00,2.257498196588151096e+00,2.381768923541660570e+02,1.055047985039954881e+02,2.500000000000000000e+01
7.015836604439698476e+00,5.003491228123531975e+00,7.883514382315027547e+01,3.944509505869894497e+02,3.400000000000000000e+01
7.015836604439698476e+00,5.003491228123531087e+00,3.944509505869892791e+02,7.883514382315026126e+01,3.400000000000000000e+01
7.015836604439698476e+00,5.003491228123537304e+00,7.883514382315016178e+01,3.944509505869893360e+02,3.400000000000000000e+01
7.015836604439698476e+00,5.003491228123526646e+00,3.944509505869895065e+02,7.883514382315037494e+01,3.400000000000000000e+01
6.950374238801340532e+00,3.095321505743981128e+00,1.141017035256316774e+02,3.531814567649115588e+02,1.700000000000000000e+01
6.950374238801340532e+00,3.095321505743977575e+00,3.531814567649115020e+02,1.141017035256317911e+02,1.700000000000000000e+01
6.950374238801340532e+00,3.095321505743979351e+00,1.141017035256317627e+02,3.531814567649116157e+02,1.700000000000000000e+01
6.950374238801340532e+00,3.095321505743978907e+00,3.531814567649113314e+02,1.141017035256316916e+02,1.700000000000000000e+01
6.267074908241387021e+00,5.207796778803170490e+00,6.690906815779004546e+01,3.484488296248608208e+02,2.900000000000000000e+01
6.267074908241387021e+00,5.207796778803165161e+00,3.484488296248604797e+02,6.690906815779005967e+01,2.900000000000000000e+01
6.267074908241387021e+00,5.207796778803153614e+00,6.690906815779027283e+01,3.484488296248608208e+02,2.900000000000000000e+01
6.267074908241387021e+00,5.207796778803161608e+00,3.484488296248606503e+02,6.690906815779013073e+01,2.900000000000000000e+01
6.762691701553579904e+00,4.123769461611773934e+00,8.358453187930746253e+01,3.446833400270039078e+02,2.200000000000000000e+01
6.762691701553579904e+00,4.123769461611777487e+00,3.446833400270041921e+02,8.358453187930746253e+01,2.200000000000000000e+01
6.762691701553579904e+00,4.123769461611773934e+00,8.358453187930746253e+01,3.446833400270039078e+02,2.200000000000000000e+01
6.762691701553579904e+00,4.123769461611773934e+00,3.446833400270037373e+02,8.358453187930741990e+01,2.200000000000000000e+01
6.941409040124752572e+00,3.515782341987971016e+00,8.593148064686693033e+01,3.021163822791357916e+02,3.200000000000000000e+01
6.941409040124752572e+00,3.515782341987973680e+00,3.021163822791357916e+02,8.593148064686685927e+01,3.200000000000000000e+01
6.941409040124752572e+00,3.515782341987975013e+00,8.593148064686681664e+01,3.021163822791357916e+02,3.200000000000000000e+01
6.941409040124752572e+00,3.515782341987971460e+00,3.021163822791352800e+02,8.593148064686675980e+01,3.200000000000000000e+01
5.542916882181976312e+00,3.006853286639655121e+00,6.078637153264855897e+01,1.827757010258434889e+02,2.600000000000000000e+01
5.542916882181976312e+00,3.006853286639656009e+00,1.827757010258434889e+02,6.078637153264853765e+01,2.600000000000000000e+01
5.542916882181976312e+00,3.006853286639654232e+00,6.078637153264857318e+01,1.827757010258434605e+02,2.600000000000000000e+01
5.542916882181976312e+00,3.006853286639656453e+00,1.827757010258434605e+02,6.078637153264852344e+01,2.600000000000000000e+01
6.003836022886230417e+00,5.045954151028944068e+00,5.875396724720025077e+01,2.964698249204287208e+02,2.000000000000000000e+01
6.003836022886230417e+00,5.045954151028951173e+00,2.964698249204286640e+02,5.875396724720015840e+01,2.000000000000000000e+01
6.003836022886230417e+00,5.045954151028932522e+00,5.875396724720039288e+01,2.964698249204287777e+02,2.000000000000000000e+01
6.003836022886230417e+00,5.045954151028939627e+00,2.964698249204288913e+02,5.875396724720033603e+01,2.000000000000000000e+01
5.808148113087775677e+00,8.097861692134065592e+00,6.752691488381265117e+01,5.468236172256241616e+02,2.200000000000000000e+01
5.808148113087775677e+00,8.097861692134058487e+00,5.468236172256243890e+02,6.752691488381273643e+01,2.200000000000000000e+01
5.808148113087775677e+00,8.097861692134026512e+00,6.752691488381299223e+01,5.468236172256242753e+02,2.200000000000000000e+01
5.808148113087775677e+00,8.097861692134056710e+00,5.468236172256245027e+02,6.752691488381276486e+01,2.200000000000000000e+01
6.110140324457856487e+00,5.235130459635396249e+00,7.380320418315386632e+01,3.863694022379193029e+02,2.000000000000000000e+01
6.110140324457856487e+00,5.235130459635374045e+00,3.863694022379195303e+02,7.380320418315422160e+01,2.000000000000000000e+01
6.110140324457856487e+00,5.235130459635366940e+00,7.380320418315429265e+01,3.863694022379193598e+02,2.000000000000000000e+01
6.110140324457856487e+00,5.235130459635374045e+00,3.863694022379193029e+02,7.380320418315417896e+01,2.000000000000000000e+01
4.304972792706570850e+00,1.140000158702858091e+00,8.978289607173179832e+01,1.023525157705764599e+02,1.300000000000000000e+01
4.304972792706570850e+00,1.140000158702857869e+00,1.023525157705764315e+02,8.978289607173178410e+01,1.300000000000000000e+01
4.304972792706570850e+00,1.140000158702857647e+00,8.978289607173184095e+01,1.023525157705764741e+02,1.300000000000000000e+01
4.304972792706570850e+00,1.140000158702857647e+00,1.023525157705764315e+02,8.978289607173181253e+01,1.300000000000000000e+01
3.452248920039644897e+00,1.991593983542205182e+00,3.671355869192201737e+01,7.311850260525552869e+01,1.200000000000000000e+01
3.452248920039644897e+00,1.991593983542204294e+00,7.311850260525551448e+01,3.671355869192203158e+01,1.200000000000000000e+01
3.452248920039644897e+00,1.991593983542204738e+00,3.671355869192202448e+01,7.311850260525551448e+01,1.200000000000000000e+01
3.452248920039644897e+00,1.991593983542204960e+00,7.311850260525554290e+01,3.671355869192203158e+01,1.200000000000000000e+01
4.322622163401600659e+00,2.412279871408353316e+00,6.830619119447771936e+01,1.647736501110091183e+02,2.400000000000000000e+01
4.322622163401600659e+00,2.412279871408356424e+00,1.647736501110092604e+02,6.830619119447769094e+01,2.400000000000000000e+01
4.322622163401600659e+00,2.412279871408355092e+00,6.830619119447763410e+01,1.647736501110090046e+02,2.400000000000000000e+01
4.322622163401600659e+00,2.412279871408360421e+00,1.647736501110095446e+02,6.830619119447770515e+01,2.400000000000000000e+01
4.733333735258079322e+00,2.606247714175568220e+00,1.504414023524265644e+02,5.772337047402093901e+01,1.600000000000000000e+01
4.733333735258079322e+00,2.606247714175567332e+00,5.772337047402092480e+01,1.504414023524264792e+02,1.600000000000000000e+01
4.733333735258079322e+00,2.606247714175565555e+00,1.504414023524263939e+02,5.772337047402093901e+01,1.600000000000000000e+01
4.733333735258079322e+00,2.606247714175568220e+00,5.772337047402089638e+01,1.504414023524264508e+02,1.600000000000000000e+01
4.482554891368089933e+00,1.628702006749200626e+00,7.472698750505296061e+01,1.217079945078021979e+02,1.100000000000000000e+01
4.482554891368089933e+00,1.628702006749199738e+00,1.217079945078021979e+02,7.472698750505300325e+01,1.100000000000000000e+01
4.482554891368089933e+00,1.628702006749199516e+00,7.472698750505298904e+01,1.217079945078021694e+02,1.100000000000000000e+01
4.482554891368089933e+00,1.628702006749199516e+00,1.217079945078021836e+02,7.472698750505300325e+01,1.100000000000000000e+01
4.780332397867285366e+00,2.117203603682142443e+00,1.433517562803199326e+02,6.770806361325344369e+01,1.700000000000000000e+01
4.780332397867285366e+00,2.117203603682141555e+00,6.770806361325350053e+01,1.433517562803199894e+02,1.700000000000000000e+01
4.780332397867285366e+00,2.117203603682140223e+00,1.433517562803200178e+02,6.770806361325355738e+01,1.700000000000000000e+01
4.780332397867285366e+00,2.117203603682144220e+00,6.770806361325340106e+01,1.433517562803199610e+02,1.700000000000000000e+01
5.119079028379396767e+00,1.561430110133777749e+00,1.485293109100985589e+02,9.512389311960501459e+01,1.000000000000000000e+01
5.119079028379396767e+00,1.561430110133779747e+00,9.512389311960482985e+01,1.485293109100984736e+02,1.000000000000000000e+01
5.119079028379396767e+00,1.561430110133773974e+00,1.485293109100984452e+02,9.512389311960517091e+01,1.000000000000000000e+01
5.119079028379396767e+00,1.561430110133776639e+00,9.512389311960504301e+01,1.485293109100985021e+02,1.000000000000000000e+01
4.341784406235540850e+00,1.676014343987094479e+00,1.037996182791662960e+02,6.193241642087376420e+01,1.000000000000000000e+01
4.341784406235540850e+00,1.676014343987093813e+00,6.193241642087383525e+01,1.037996182791663813e+02,1.000000000000000000e+01
4.341784406235540850e+00,1.676014343987096256e+00,1.037996182791663813e+02,6.193241642087374998e+01,1.000000000000000000e+01
4.341784406235540850e+00,1.676014343987094479e+00,6.193241642087379262e+01,1.037996182791663387e+02,1.000000000000000000e+01
3.707686037009428670e+00,2.045998781691668267e+00,3.614422330469896139e+01,7.395103684660567467e+01,1.300000000000000000e+01
3.707686037009428670e+00,2.045998781691669155e+00,7.395103684660570309e+01,3.614422330469896139e+01,1.300000000000000000e+01
3.707686037009428670e+00,2.045998781691667823e+00,3.614422330469895428e+01,7.395103684660564625e+01,1.300000000000000000e+01
3.707686037009428670e+00,2.045998781691669155e+00,7.395103684660567467e+01,3.614422330469894717e+01,1.300000000000000000e+01
4.674556515514932009e+00,2.525918970417545317e+00,1.664234036054745047e+02,6.588627962913790270e+01,1.200000000000000000e+01
4.674556515514932009e+00,2.525918970417545761e+00,6.588627962913787428e+01,1.664234036054744479e+02,1.200000000000000000e+01
4.674556515514932009e+00,2.525918970417542653e+00,1.664234036054745047e+02,6.588627962913797376e+01,1.200000000000000000e+01
4.674556515514932009e+00,2.525918970417543097e+00,6.588627962913795955e+01,1.664234036054745047e+02,1.200000000000000000e+01
4.003758628536838060e+00,2.752453824101303681e+00,1.333890078404228916e+02,4.846185126610630078e+01,1.300000000000000000e+01
4.003758628536838060e+00,2.752453824101298352e+00,4.846185126610642158e+01,1.333890078404229769e+02,1.300000000000000000e+01
4.003758628536838060e+00,2.752453824101298796e+00,1.333890078404230053e+02,4.846185126610642868e+01,1.300000000000000000e+01
4.003758628536838060e+00,2.752453824101305457e+00,4.846185126610625105e+01,1.333890078404228348e+02,1.300000000000000000e+01
4.235990226285776039e+00,2.744327811250543814e+00,1.265419940441390168e+02,4.611037847788161059e+01,1.500000000000000000e+01
4.235990226285776039e+00,2.744327811250545146e+00,4.611037847788153954e+01,1.265419940441388746e+02,1.500000000000000000e+01
4.235990226285776039e+00,2.744327811250546034e+00,1.265419940441389031e+02,4.611037847788153243e+01,1.500000000000000000e+01
4.235990226285776039e+00,2.744327811250544702e+00,4.611037847788156085e+01,1.265419940441389173e+02,1.500000000000000000e+01
3.873513996590132180e+00,1.372976886146642705e+00,1.028057172945292734e+02,7.487796650609379867e+01,1.000000000000000000e+01
3.873513996590132180e+00,1.372976886146642705e+00,7.487796650609378446e+01,1.028057172945292450e+02,1.000000000000000000e+01
3.873513996590132180e+00,1.372976886146642705e+00,1.028057172945292450e+02,7.487796650609378446e+01,1.000000000000000000e+01
3.873513996590132180e+00,1.372976886146642483e+00,7.487796650609382709e+01,1.028057172945292876e+02,1.000000000000000000e+01
4.034914050217064840e+00,3.648409655252566886e+00,3.857292182627179500e+01,1.407298204222724962e+02,1.200000000000000000e+01
4.034914050217064840e+00,3.648409655252565997e+00,1.407298204222722688e+02,3.857292182627174526e+01,1.200000000000000000e+01
4.034914050217064840e+00,3.648409655252562445e+00,3.857292182627182342e+01,1.407298204222724394e+02,1.200000000000000000e+01
4.034914050217064840e+00,3.648409655252566441e+00,1.407298204222724962e+02,3.857292182627180210e+01,1.200000000000000000e+01
4.393626608101039110e+00,1.084388013518059024e+00,7.526729399811412691e+01,8.161895142149469962e+01,1.300000000000000000e+01
4.393626608101039110e+00,1.084388013518061022e+00,8.161895142149458593e+01,7.526729399811387111e+01,1.300000000000000000e+01
4.393626608101039110e+00,1.084388013518061467e+00,7.526729399811387111e+01,8.161895142149461435e+01,1.300000000000000000e+01
4.393626608101039110e+00,1.084388013518060134e+00,8.161895142149458593e+01,7.526729399811394217e+01,1.300000000000000000e+01
4.435166418730569937e+00,1.493864046338482465e+00,6.807221768196941980e+01,1.016906385496208429e+02,9.000000000000000000e+00
4.435166418730569937e+00,1.493864046338488238e+00,1.016906385496211840e+02,6.807221768196939138e+01,9.000000000000000000e+00
4.435166418730569937e+00,1.493864046338483798e+00,6.807221768196939138e+01,1.016906385496208713e+02,9.000000000000000000e+00
4.435166418730569937e+00,1.493864046338486906e+00,1.016906385496211271e+02,6.807221768196941980e+01,9.000000000000000000e+00
4.584932425430361391e+00,1.181581423717612989e+00,1.026135676500635867e+02,8.684426277387657933e+01,2.000000000000000000e+01
4.584932425430361391e+00,1.181581423717612322e+00,8.684426277387657933e+01,1.026135676500635299e+02,2.000000000000000000e+01
4.584932425430361391e+00,1.181581423717612545e+00,1.026135676500635157e+02,8.684426277387655091e+01,2.000000000000000000e+01
4.584932425430361391e+00,1.181581423717612322e+00,8.684426277387660775e+01,1.026135676500635583e+02,2.000000000000000000e+01
4.141990884117707772e+00,5.396916550385414624e+00,3.257287145836438924e+01,1.757930690672234562e+02,1.400000000000000000e+01
4.141990884117707772e+00,5.396916550385409295e+00,1.757930690672234846e+02,3.257287145836442477e+01,1.400000000000000000e+01
4.141990884117707772e+00,5.396916550385416400e+00,3.257287145836437503e+01,1.757930690672234277e+02,1.400000000000000000e+01
4.141990884117707772e+00,5.396916550385414624e+00,1.757930690672234277e+02,3.257287145836438214e+01,1.400000000000000000e+01
4.635012352119630918e+00,1.555608640000418541e+00,8.172261599891700712e+01,1.271284075313517405e+02,1.800000000000000000e+01
4.635012352119630918e+00,1.555608640000422760e+00,1.271284075313519679e+02,8.172261599891693606e+01,1.800000000000000000e+01
4.635012352119630918e+00,1.555608640000419429e+00,8.172261599891695028e+01,1.271284075313517121e+02,1.800000000000000000e+01
4.635012352119630918e+00,1.555608640000419429e+00,1.271284075313518116e+02,8.172261599891700712e+01,1.800000000000000000e+01
4.726317342524151144e+00,1.981238551876664866e+00,1.544895014256052264e+02,7.797622415497113479e+01,1.000000000000000000e+01
4.726317342524151144e+00,1.981238551876662868e+00,7.797622415497127690e+01,1.544895014256053400e+02,1.000000000000000000e+01
4.726317342524151144e+00,1.981238551876664422e+00,1.544895014256052832e+02,7.797622415497117743e+01,1.000000000000000000e+01
4.726317342524151144e+00,1.981238551876665088e+00,7.797622415497106374e+01,1.544895014256051127e+02,1.000000000000000000e+01
1.999639028590480150e+00,4.055056246889084548e+01,2.592212893885857738e+00,1.051156908861827901e+02,9.000000000000000000e+00
1.999639028590480150e+00,4.055056246889073179e+01,1.051156908861827759e+02,2.592212893885864844e+00,9.000000000000000000e+00
1.999639028590480150e+00,4.055056246889019889e+01,2.592212893885900371e+00,1.051156908861828470e+02,9.000000000000000000e+00
1.999639028590480150e+00,4.055056246889007809e+01,1.051156908861828185e+02,2.592212893885907476e+00,9.000000000000000000e+00
2.815663532930805513e+00,6.123380867454930154e+01,3.679917014194046487e+00,2.253353343853769672e+02,7.000000000000000000e+00
2.815663532930805513e+00,6.123380867454930865e+01,2.253353343853769957e+02,3.679917014194046487e+00,7.000000000000000000e+00
2.815663532930805513e+00,6.123380867454930154e+01,3.679917014194046487e+00,2.253353343853769957e+02,7.000000000000000000e+00
2.815663532930805513e+00,6.123380867454954313e+01,2.253353343853769957e+02,3.679917014194032276e+00,7.000000000000000000e+00
2.715902093406859397e+00,5.931723345943053260e+01,1.831472129041534629e+02,3.087588584680290182e+00,1.000000000000000000e+01
2.715902093406859397e+00,5.931723345942972259e+01,3.087588584680332815e+00,1.831472129041534913e+02,1.000000000000000000e+01
2.715902093406859397e+00,5.931723345943051839e+01,1.831472129041534345e+02,3.087588584680290182e+00,1.000000000000000000e+01
2.715902093406859397e+00,5.931723345942969416e+01,3.087588584680332815e+00,1.831472129041534345e+02,1.000000000000000000e+01
2.294546620310642826e+00,3.924177548340606592e+01,3.030630017724945446e+00,1.189273027288332685e+02,1.100000000000000000e+01
2.294546620310642826e+00,3.924177548340626487e+01,1.189273027288333111e+02,3.030630017724931236e+00,1.100000000000000000e+01
2.294546620310642826e+00,3.924177548340755095e+01,3.030630017724831760e+00,1.189273027288332827e+02,1.100000000000000000e+01
2.294546620310642826e+00,3.924177548340700383e+01,1.189273027288333111e+02,3.030630017724874392e+00,1.100000000000000000e+01
2.116637843552252818e+00,5.089734978196096904e+01,3.225305033066106830e+00,1.641594784214848346e+02,6.000000000000000000e+00
2.116637843552252818e+00,5.089734978196076298e+01,1.641594784214848914e+02,3.225305033066121041e+00,6.000000000000000000e+00
2.116637843552252818e+00,5.089734978196118931e+01,3.225305033066092619e+00,1.641594784214848062e+02,6.000000000000000000e+00
2.116637843552252818e+00,5.089734978196118931e+01,1.641594784214848062e+02,3.225305033066092619e+00,6.000000000000000000e+00
2.130996712906306989e+00,3.702018616070156298e+01,1.114762589239362285e+02,3.011229020838172232e+00,1.000000000000000000e+01
2.130996712906306989e+00,3.702018616070146351e+01,3.011229020838179338e+00,1.114762589239362001e+02,1.000000000000000000e+01
2.130996712906306989e+00,3.702018616070181878e+01,1.114762589239362001e+02,3.011229020838150916e+00,1.000000000000000000e+01
2.130996712906306989e+00,3.702018616070181878e+01,3.011229020838150916e+00,1.114762589239362001e+02,1.000000000000000000e+01
1.709280484712958348e+00,2.547457444943556482e+01,2.414291341101588273e+00,6.150304451152004503e+01,6.000000000000000000e+00
1.709280484712958348e+00,2.547457444943544758e+01,6.150304451152003082e+01,2.414291341101598931e+00,6.000000000000000000e+00
1.709280484712958348e+00,2.547457444943541205e+01,2.414291341101602484e+00,6.150304451152004503e+01,6.000000000000000000e+00
1.709280484712958348e+00,2.547457444943538007e+01,6.150304451152005214e+01,2.414291341101606037e+00,6.000000000000000000e+00
