fd_box, fd_min, fd_mass
-9.368806652745559349e-01,3.582942177739817380e-01,1.654178407886045088e+00
-7.492967342366076977e-01,7.063665638314320372e-01,1.147689409479325295e+00
-7.948889023608556315e-01,6.100010625796206121e-01,1.305464490330798366e+00
-7.409721543948190048e-01,8.998534201830253876e-01,8.509520554638984047e-01
-8.002079097314308553e-01,6.246966699196967454e-01,1.280752863764334393e+00
-7.523465781644890216e-01,7.800795905465292002e-01,1.032489021755969016e+00
-7.356456765513946783e-01,8.686218073466593914e-01,8.977662903336754985e-01
-8.921987274098401866e-01,4.477702747177061959e-01,1.555056751621477273e+00
-9.786721804256772739e-01,2.667389518025440331e-01,1.731007876800161549e+00
-7.318792789769628104e-01,8.871580417720683620e-01,8.700585176037569646e-01
-9.692044927244896080e-01,2.782343909779785851e-01,1.722110936195069497e+00
-7.134539604530870660e-01,8.047892514752330584e-01,9.945597527978943253e-01
-8.156733300108807150e-01,5.558669603200420140e-01,1.398907946127430746e+00
-7.457302782188508505e-01,7.559970967506161044e-01,1.069578157968933851e+00
-4.323769745442531121e-01,1.493958447906379661e+00,9.225252714844955904e-02
