white,black
4.642000000000000000e+03,2.414000000000000000e+03
4.910000000000000000e+03,2.486000000000000000e+03
5.157000000000000000e+03,2.587000000000000000e+03
5.445000000000000000e+03,2.655000000000000000e+03
5.564000000000000000e+03,2.900000000000000000e+03
5.870000000000000000e+03,2.966000000000000000e+03
6.116000000000000000e+03,3.100000000000000000e+03
6.449000000000000000e+03,3.155000000000000000e+03
6.695000000000000000e+03,3.305000000000000000e+03
7.018000000000000000e+03,3.386000000000000000e+03
8.900000000000000000e+01,1.070000000000000000e+02
7.314000000000000000e+03,3.502000000000000000e+03
7.523000000000000000e+03,3.713000000000000000e+03
